Current (A)
0,0768604557
0,0767651422
0,0766815831
0,0766065907
0,076538941
0,0764763153
0,0764164106
0,0763659732
0,0763141136
0,0762666368
0,0762214164
0,0761765018
0,076136826
0,0760966261
0,0760579816
0,0760175753
0,0759833808
0,0759488084
0,0759136866
0,0758798702
0,0758471891
0,075816148
0,0757838938
0,0757546871
0,0757223629
0,0756960181
0,075666314
0,0756388395
0,0756104746
0,0755840399
0,0755565209
0,0755315952
0,0755044448
0,0754796119
0,0754535253
0,0754296374
0,0754053261
0,0753824885
0,0753577225
0,0753354315
0,0753135567
0,0752906438
0,0752706953
0,0752471647
0,0752269964
0,0752044732
0,0751826544
0,0751634962
0,0751423287
0,0751234357
0,0751038549
0,0750837195
0,0750642953
0,0750458154
0,0750279618
0,0750090453
0,074990004
0,0749740859
0,0749554864
0,0749368849
0,0749171659
0,0749014542
0,0748837991
0,0748653918
0,0748477848
0,0748328845
0,0748186468
0,0748039204
0,0747870499
0,0747733053
0,0747588418
0,0747454272
0,0747318104
0,0747197963
0,0747077637
0,0746939722
0,0746829917
0,0746700508
0,0746601891
0,0746500909
0,0746362706
0,0746273305
0,0746149992
0,0746038116
0,074594169
0,074584681
0,0745741793
0,0745619705
0,0745508681
0,0745419549
0,0745298657
0,0745209877
0,0745120257
0,0745017854
0,0744917884
0,0744814339
0,0744713169
0,0744624545
0,0744535648
0,0744435436
0,0744340077
0,0744213493
0,0744131931
0,0744033452
0,0743942382
0,0743865576
0,0743794775
0,0743687155
0,0743623664
0,0743561141
0,074346686
0,0743354546
0,0743283316
0,074320175
0,0743124839
0,0743012297
0,0742930823
0,0742836555
0,0742745765
0,0742663882
0,0742602545
0,0742523242
0,0742437293
0,0742344899
0,0742266717
0,0742171429
0,0742118646
0,074204895
0,0741971952
0,0741913356
0,0741832999
0,0741769751
0,0741705991
0,074161946
0,0741552901
0,0741479688
0,0741400643
0,0741323602
0,0741267927
0,0741202175
0,0741104727
0,0741031953
0,0740972377
0,0740906078
0,0740837314
0,0740769859
0,0740709168
0,0740658561
0,0740578683
0,0740510469
0,0740442682
0,0740369527
0,07403014
0,0740213854
0,0740157006
0,074009535
0,0740023871
0,0739964874
0,0739900402
0,0739837607
0,0739777474
0,0739713523
0,073965367
0,0739611658
0,0739530022
0,0739474104
0,0739436876
0,0739366423
0,073932935
0,0739255367
0,0739209357
0,0739131585
0,0739081923
0,073903649
0,0738959092
0,0738935083
0,0738881153
0,073882403
0,0738775108
0,0738714693
0,0738678584
0,0738597815
0,0738541677
0,0738513302
0,073844328
0,0738392561
0,0738329893
0,073828555
0,0738225614
0,073818539
0,0738134507
0,0738094724
0,0738034565
0,0738003376
0,0737960522
0,0737888876
0,0737847203
0,0737803756
0,0737785975
0,0737723593
0,0737698257
0,0737623518
0,0737586477
0,0737540595
0,0737505158
0,0737459956
0,0737421503
0,0737377103
0,0737352868
0,0737322091
0,073729461
0,0737232987
0,0737198854
0,0737148915
0,0737115924
0,0737079967
0,0737038718
0,0737012139
0,0736984586
0,0736934561
0,0736906727
0,0736869918
0,0736855023
0,0736828258
0,073678136
0,0736766236
0,0736710739
0,0736656061
0,0736597482
0,0736575182
0,073654711
0,0736522804
0,0736494111
0,0736468798
0,0736425602
0,0736377874
0,0736338429
0,0736313182
0,0736301908
0,0736258244
0,073622984
0,073620202
0,0736162398
0,073614831
0,0736105617
0,0736088483
0,0736046582
0,0736014013
0,0735978705
0,0735916865
0,0735896534
0,0735847113
0,0735813704
0,0735793114
0,0735734143
0,0735698419
0,0735668595
0,0735634965
0,0735574598
0,0735556686
0,073551516
0,0735498727
0,073546067
0,0735434195
0,07354011
0,0735378114
0,0735356527
0,0735333187
0,0735288417
0,0735260039
0,0735244495
0,0735241104
0,0735214957
0,0735201682
0,0735173535
0,073514711
0,0735120581
0,0735088256
0,0735066115
0,0735061158
0,0735032532
0,0735001133
0,0734951327
0,0734958043
0,0734912666
0,0734885014
0,0734849268
0,0734819266
0,0734797349
0,0734772612
0,0734741102
0,0734682438
0,0734677794
0,0734651437
0,0734638124
0,0734596062
0,0734573638
0,0734566373
0,0734527016
0,0734508647
0,0734484513
0,07344735
0,0734428627
0,073441549
0,0734381338
0,0734355581
0,073434625
0,0734315923
0,0734299924
0,0734305558
0,0734273748
0,0734258367
0,0734211047
0,073421745
0,0734185229
0,073415776
0,0734149359
0,0734113716
0,0734089696
0,0734069627
0,0734065046
0,0734020905
0,0734003617
0,0734000393
0,07339629
0,0733973889
0,0733945031
0,0733941305
0,0733916914
0,0733916841
0,073389243
0,073388206
0,0733851212
0,0733847061
0,0733838802
0,073385078
0,0733826764
0,0733830921
0,073382139
0,0733811306
0,0733792481
0,0733780086
0,0733734951
0,0733713544
0,0733693154
0,0733674861
0,0733648895
0,0733624327
0,0733600791
0,0733594913
0,0733557022
0,0733544814
0,0733512333
0,0733504152
0,0733459613
0,0733455704
0,073345914
0,0733435054
0,0733428223
0,0733375079
0,0733386503
0,0733369566
0,0733344631
0,07333084
0,0733312641
0,0733274822
0,0733274417
0,0733227444
0,0733229169
0,0733224092
0,0733186088
0,0733160459
0,0733102327
0,073309442
0,0733081028
0,0733072719
0,0733031929
0,0733036251
0,0732986122
0,0732982793
0,0732975522
0,0732972236
0,0732965367
0,0732953442
0,0732931256
0,0732929192
0,0732932637
0,0732921537
0,073291543
0,0732904789
0,0732870397
0,073288571
0,0732884735
0,0732888673
0,073286238
0,0732866953
0,07328666
0,0732853779
0,0732823674
0,0732820658
0,0732809588
0,0732783869
0,0732751908
0,073272927
0,073274702
0,0732751408
0,0732730696
0,0732713663
0,0732698864
0,0732673574
0,0732674999
0,0732663595
0,0732665218
0,0732649705
0,0732621733
0,0732611452
0,0732596547
0,0732603358
0,0732579232
0,0732553225
0,0732549877
0,0732546498
0,0732529699
0,0732537436
0,0732523562
0,0732522977
0,0732523614
0,0732505948
0,073250395
0,0732509266
0,0732497055
0,0732469913
0,0732482528
0,073244552
0,0732441864
0,0732435361
0,0732466148
0,0732456166
0,0732464504
0,0732440086
0,0732435515
0,0732430828
0,0732419164
0,0732422402
0,0732415915
0,0732420962
0,0732441156
0,0732394518
0,0732379029
0,073237077
0,0732344979
0,0732344365
0,0732317884
0,0732298978
0,0732294078
0,0732269092
0,0732278986
0,0732258661
0,0732234772
0,0732225195
0,0732226687
0,0732214724
0,0732214959
0,0732188014
0,073216821
0,0732165972
0,0732152906
0,0732161835
0,0732146027
0,0732127625
0,0732109566
0,0732101702
0,0732076161
0,0732097724
0,0732088012
0,073208906
0,0732079485
0,0732057057
0,0732041561
0,0732036809
0,0732046765
0,0732015681
0,0732012466
0,0732002099
0,0731977796
0,0731962985
0,0731965499
0,0731945954
0,073194298
0,0731913248
0,0731912205
0,0731923227
0,0731917314
0,0731916902
0,0731899598
0,0731899691
0,0731875467
0,0731871005
0,0731882706
0,0731872493
0,0731885296
0,0731893697
0,0731904928
0,0731864435
0,0731881635
0,0731851016
0,0731862409
0,0731831256
0,0731831634
0,0731838882
0,0731835875
0,0731825228
0,0731810344
0,0731799037
0,0731776595
0,0731808964
0,0731772953
0,0731787372
0,0731789837
0,0731766114
0,0731783091
0,0731755525
0,0731750589
0,0731765451
0,0731762707
0,0731759649
0,0731727621
0,0731724142
0,0731702261
0,0731699513
0,0731720478
0,0731709729
0,0731705703
0,0731713831
0,0731714398
0,0731685758
0,0731672872
0,0731657162
0,0731665263
0,0731650189
0,0731639555
0,073164113
0,0731631313
0,0731645285
0,0731656094
0,0731666349
0,0731648671
0,0731623171
0,073161082
0,0731598964
0,0731605774
0,0731589762
0,0731580888
0,0731609755
0,0731621477
0,0731582289
0,0731587753
0,0731575874
0,0731545574
0,0731573048
0,0731551393
0,0731588401
0,0731540328
0,073154192
0,0731538484
0,0731517165
0,0731500296
0,0731490002
0,0731481357
0,0731463548
0,0731465124
0,0731478913
0,0731480387
0,0731488047
0,0731485989
0,0731491914
0,0731498535
0,0731505977
0,0731487628
0,0731492865
0,0731496965
0,0731500361
0,0731499926
0,0731497962
0,0731498264
0,0731470069
0,0731471029
0,0731464236
0,0731486531
0,0731455861
0,0731455988
0,0731472672
0,0731441062
0,0731455993
0,073144186
0,073146529
0,0731431176
0,0731404068
0,0731403951
0,073138922
0,0731378467
0,0731387613
0,0731359628
0,0731367729
0,0731356259
0,0731325969
0,0731333184
0,0731335596
0,0731343517
0,0731308989
0,0731316503
0,0731316444
0,0731334034
0,0731313658
0,0731300008
0,0731294849
0,0731290977
0,0731280876
0,0731277656
0,0731251996
0,0731264683
0,0731259287
0,0731238413
0,0731238927
0,073124446
0,0731236445
0,0731256786
0,0731246401
0,0731244577
0,073124525
0,0731246502
0,0731251485
0,0731238667
0,073124761
0,0731255194
0,0731241678
0,0731229775
0,0731246126
0,0731224964
0,0731213657
0,0731217864
0,0731226654
0,0731226599
0,073119952
0,0731240705
0,0731228978
0,0731210278
0,0731184877
0,0731196213
0,0731187148
0,0731194571
0,0731185153
0,07311887
0,0731185981
0,0731184594
0,0731174632
0,0731172954
0,0731181972
0,073118039
0,0731197258
0,0731187887
0,0731170798
0,0731182516
0,0731179611
0,0731169451
0,0731175535
0,0731191319
0,0731163329
0,0731186188
0,0731163852
0,0731163219
0,0731163782
0,073118018
0,0731187426
0,0731166233
0,0731180714
0,0731177774
0,0731170593
0,0731171168
0,0731164294
0,0731147893
0,0731148192
0,0731177463
0,0731165142
0,073116644
0,0731175551
0,073114367
0,0731148938
0,0731154928
0,0731169009
0,073117273
0,0731192023
0,0731156541
0,0731129037
0,073112628
0,0731144707
0,0731115218
0,0731129412
0,0731107825
0,0731112162
0,0731091337
0,0731091361
0,0731082712
0,0731069651
0,073104998
0,0731050628
0,0731032642
0,0731042705
0,0731021408
0,0731025418
0,0730995824
0,0730999854
0,0731003479
0,0730986542
0,0731000897
0,0731014173
0,073097335
0,0730994874
0,0730971888
0,0730974299
0,0730958531
0,0730966005
0,0730944656
0,073093709
0,0730949478
0,0730957979
0,0730956332
0,073097983
0,0730979189
0,0730993826
0,0730970756
0,0731010792
0,0731002762
0,0730994571
0,0731006535
0,0730999646
0,0730976864
0,0730995365
0,0731011125
0,0730999595
